contrato,vigencia,fornecedor,modalidade,processo,valor_inicial,objeto,ano,ano_processo,mes_vigencia,ano_mes_vigencia,categoria,fornecedor_limpo,modalidade_limpa;
"248/2025,2026-11-07,B & R SERVICOS MEDICOS LTDA [24.378.243/0001-26],09 - INEXIGIBILIDADE,182/2025,132000.0,""Credenciamento de pessoa jurídica para fornecer serviços de consultas médicas, no território de Coronel Fabriciano, em conformidade com a “Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde - SUS” - GRUPO 02 - SUBGRUPO 1 - CONSULTAS, ATENDIMENTOS E ACOMPANHAMENTOS, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da"",2025,2025,11,2026-11,Tecnologia,B & R SERVICOS MEDICOS LTDA,INEXIGIBILIDADE";
"247/2025,2026-11-07,MAURO HENRIQUE SOUSA SOARES LTDA. [38.636.848/0001-,09 - INEXIGIBILIDADE,182/2025,330000.0,""Credenciamento de pessoa jurídica para fornecer serviços de consultas médicas, no território de Coronel Fabriciano, em conformidade com a “Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde - SUS” - GRUPO 02 - SUBGRUPO 1 - CONSULTAS, ATENDIMENTOS E ACOMPANHAMENTOS, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS 009/2025,tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, Estadual e Recursos não Vinculados de Impostos."",2025,2025,11,2026-11,Tecnologia,MAURO HENRIQUE SOUSA SOARES LTDA.,INEXIGIBILIDADE";
"246/2025,2026-11-07,NUCLEO MEDICO EGS LTDA [52.988.398/0001-10],09 - INEXIGIBILIDADE,241/2025,224673.9,""Credenciamento de empresas para realização dos procedimentos com finalidade diagnóstica nas seguintes áreas: métodos diagnósticos em cardiologia, diagnóstico por procedimentos endoscópicos, de forma continuada e complementar ao Sistema Único de Saúde de Coronel Fabriciano, de acordo com a nomenclatura da “Tabela diferenciada de valores aprovadas pelo Conselho Municipal de Saúde”, conforme a Resolução CMS 036, de 04 de abril de 2019, e atualização constante da Resolução CMS 014, de 21 de julho de 2025, constantes nos Planos Operativos do anexo I do presente instrumento, para atender às demandas da Secretaria de Governança da Saúde, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal."",2025,2025,11,2026-11,Tecnologia,NUCLEO MEDICO EGS LTDA,INEXIGIBILIDADE";
"245/2025,2026-11-04,CLIMAFRIO SOLUCOES EM CLIMATIZACAO LTDA [23.864.608,31 - PREGÃO ELETRÔNICO REGISTRO DE PREÇO,178/2025,3880000.0,""Registro de Preço para futura e eventual contratação de serviços de prestação de serviços de instalação, desinstalação e manutenção corretiva/preventiva de condicionadores e cortina de ar, purificadores de água, filtros, bebedouros, freezers, frigobares e geladeiras, incluindo o fornecimento de peças, materiais e insumos, para atender às demandas da Secretarias de Governança da Prefeitura Municipal de Coronel Fabriciano/MG, tendo como fonte de receitas: Recursos Não Vinculados de Impostos, Transferência de Recursos do Fundo Nacional de Assistência Social – FNAS, Transferência Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, Transferência Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual, Transferência do FUNDEB - Impostos e Transferências de Impostos."",2025,2025,11,2026-11,Saúde,CLIMAFRIO SOLUCOES EM CLIMATIZACAO LTDA,PREGÃO ELETRÔNICO REGISTRO DE PREÇO";
"244/2025,2026-11-06,SILPI SISTEMAS HUMANIZADOS LTDA [35.117.311/0001-10],05 - DISPENSA DE LICITAÇÃO,267/2025,3238.8,""Contratação de empresa, para fornecimento de Software de Gestão, para otimizar e apoiar as demandas administrativas e operacionais do Serviço de Acolhimento Institucional para Pessoas Idosas, o sistema deverá incluir módulos de gestão de dados, acompanhamento de atendimentos, monitoramento de vagas, controle de prontuários e relatórios gerenciais, em atendimento à Secretaria de Governança de Assistência Social, tendo como fonte de receita, Recursos não Vinculados de Impostos."",2025,2025,11,2026-11,Tecnologia,SILPI SISTEMAS HUMANIZADOS LTDA,DISPENSA DE LICITAÇÃO";
"243/2025,2026-11-03,IMOBILIARIA DAMASCENO E COTA LTDA [31.479.820/0001-31],09 - INEXIGIBILIDADE,308/2025,26400.0,""Contratação da IMOBILIARIA DAMASCENO E COTA LTDA, para locação de imóvel localizado na Avenida Pedro Nolasco nº 506 e Rua Rubens Siqueira Maia nº 505, Bairro Centro, Coronel Fabriciano/MG, para funcionamento do Cartório Eleitoral, em atendimento à Secretaria de Governança de Gestão e Transparência, ao valor global de R$ 26.400,00 (vinte e seis mil e quatrocentos reais), para o período de 12 (doze) meses, tendo como fonte de receita, Recursos não Vinculados de Impostos, nos termos do art. 74 inciso V, da Lei Federal nº 14.133/21, com suas alterações posteriores."",2025,2025,11,2026-11,Locação de Imóveis,IMOBILIARIA DAMASCENO E COTA LTDA,INEXIGIBILIDADE";
"242/2025,2026-11-04,AZIZ SISTEMAS DE SEGURANÇA LTDA [07.301.055/0001-80],30 - PREGÃO ELETRÔNICO,46/2025,2288999.95,""Contratação de empresa, para a prestação dos serviços de monitoramento eletrônico de alarme e de circuito fechado de televisão CFTV, 24 horas e sete dias por semana, através de redes de longa distância (por meio de internet, GPRS e Rádio comunicador alarme). Incluindo a aquisição, prestação de serviço de instalação e locação de equipamentos de alarme e CFTV. Assistência técnica, manutenção preventiva e corretiva dos equipamentos, em atendimento as SECRETARIA DE GOVERNANÇA DE ASSISTÊNCIA SOCIAL, SECRETARIA DE GOVERNANÇA ESTRATÉGICA DA QUALIDADE, SECRETARIA DE GOVERNANÇA EDUCACIONAL E"",2025,2025,11,2026-11,Tecnologia,AZIZ SISTEMAS DE SEGURANÇA LTDA,PREGÃO ELETRÔNICO";
"241/2025,2026-10-31,SOFTPLAN PLANEJAMENTO E SISTEMAS S/A [82.845.322,09 - INEXIGIBILIDADE,311/2025,259690.96,""Contratação da empresa SOFTPLAN PLANEJAMENTO E SISTEMAS S/A, para disponibilização de licença de uso mensal da solução integrada de gestão de processos judiciais eletrônicos para Procuradorias, SAJ PROCURADORIAS, para a informatização da Procuradoria Geral do Município de Coronel Fabriciano/MG, contemplando os âmbitos da execução fiscal, contencioso judicial consultivo e do apoio à gestão (SAJ Insights Lite), integrados ao sistema de dívida ativa do Município, Sistema de Recorte de Publicações e Tribunal de Justiça do Estado de Minas Gerais – PJE de Primeiro Grau (MNI), em atendimento à Secretaria de Governança Jurídica, para o período de 12 (doze) meses, no valor global de R$ 259.690,96 (duzentos e cinquenta e nove mil, seiscentos e noventa reais e noventa e seis centavos), tendo como fonte de receita, Recursos não Vinculados de Impostos, nos termos do art. 74 inciso I, da Lei Federal nº 14.133/21, com suas alterações posteriores."",2025,2025,10,2026-10,Tecnologia,SOFTPLAN PLANEJAMENTO E SISTEMAS S/A,INEXIGIBILIDADE";
"240/2025,2026-10-20,KTREE PENSO TECNOLOGIA DA INFORMACAO LTDA.,30 - PREGÃO ELETRÔNICO,235/2025,46500.0,""Contratação de empresa, para prestação de serviço de Correio Eletrônico Corporativo (serviço de e-mail), em ambiente de nuvem, na modalidade SaaS (software como um serviço) em servidor dedicado, incluindo instalação e configuração da aplicação, migração das contas atuais, serviços de backup, fornecimento de ferramentas de AntiSpam, Antiphishing, Antivírus, Controle e Auditoria de e-mail, serviços de manutenção e suporte técnico, além de garantia de atualização de versões e serviço de hospedagem de dados em nuvem, para atendimento a todos os departamentos da Prefeitura Municipal de Coronel Fabriciano, tendo como fonte de receita, Recursos não Vinculados de Impostos."",2025,2025,10,2026-10,Tecnologia,KTREE PENSO TECNOLOGIA DA INFORMACAO LTDA.,PREGÃO ELETRÔNICO";
"239/2025,2026-04-21,NHL CONSTRUTORA LTDA [29.499.341/0001-35],04 - CONCORRÊNCIA,254/2025,223384.56,""Contratação de empresa, por menor preço global e sob regime de empreitada global, com medições unitárias, com fornecimento de mão de obra, materiais e equipamentos, para execução de reforma da Praça São Francisco de Assis, no Bairro Melo Viana, no Município de Coronel Fabriciano/MG, tendo como fonte de receita, Transferência da União Referente à Compensação Financeira de Recursos Minerais."",2025,2025,4,2026-04,Obras e Engenharia,NHL CONSTRUTORA LTDA,CONCORRÊNCIA";
"238/2025,2026-10-17,""COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO"",25 - CREDENCIAMENTO,118/2024,200000.0,""Credenciamento de instituições financeiras, que tenham interesse em prestar serviços bancários de recebimento de valores oriundos de tributos municipais, e seus respectivos repasses de acordo com valores das notificações lançados em bloquetos, não compensáveis e emitidos pelo Município de Coronel Fabriciano, com código de barras padrão FEBRABAN, por intermédio de suas agencias, com prestação de contas por meio eletrônico dos valores arrecadados, tendo como fonte de receita, Recursos não Vinculados de Impostos."",2025,2024,10,2026-10,Serviços Técnicos e Administrativos,""COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO"",CREDENCIAMENTO";
"237/2025,2026-10-16,ALLIANCE PRODUCAO E ESTRUTURAS PARA EVENTOS,28 - PREGÃO ELETRÔNICO - ADESÃO A REG DE PREÇOS,263/2025,2712666.46,""LOCAÇÃO DE ESTRUTURA EM EVENTOS (SOM, PALCO, ILUMINAÇÃO E BANHEIROS QUIMICOS, CAMARIM, GRADIL, GRUPO GERADOR, SEGURANÇA DESARMADA, BARRACAS, BRIGADISTAS, TENDAS E OUTROS)"",2025,2025,10,2026-10,Eventos e Cultura,ALLIANCE PRODUCAO E ESTRUTURAS PARA EVENTOS,PREGÃO ELETRÔNICO - ADESÃO A REG DE PREÇOS";
"235/2025,2025-12-14,FAMA EVENTOS LTDA [55.912.673/0001-00],09 - INEXIGIBILIDADE,298/2025,25000.0,""Contratação da empresa FAMA EVENTOS LTDA, representante da Banda M.JACK, para apresentação de show musical no dia 19 de outubro de 2025, no Festival Gastronômico, a ser realizado na cidade de Coronel Fabriciano/MG, no valor global de R$ 25.000,00 (vinte e cinco mil reais), tendo como fonte de receita, Recursos não Vinculados de Impostos, nos termos do art. 74 inciso II, da Lei Federal nº 14.133/21, com suas alterações posteriores."",2025,2025,12,2025-12,Eventos e Cultura,FAMA EVENTOS LTDA,INEXIGIBILIDADE";
"234/2025,2025-12-14,27912547 LUIZ CARLOS DO AMARAL JUNIOR [27.912.547,09 - INEXIGIBILIDADE,299/2025,8000.0,""Contratação da empresa LUIZ CARLOS DO AMARAL 06462116684, representante da Banda SAVASSY, para apresentação de show musical no dia 19 de outubro de 2025, no Festival Gastronômico, a ser realizado na cidade de Coronel Fabriciano/MG, no valor global de R$ 8.000,00 (oito mil reais), tendo como fonte de receita, Recursos não Vinculados de Impostos, nos termos do art. 74 inciso II, da Lei Federal nº 14.133/21, com suas alterações posteriores."",2025,2025,12,2025-12,Eventos e Cultura,27912547 LUIZ CARLOS DO AMARAL JUNIOR,INEXIGIBILIDADE";
"233/2025,2025-12-13,SAMMA DISTRIBUIDORA E TECNOLOGIA LTDA [03.284.853,09 - INEXIGIBILIDADE,296/2025,14000.0,""Contratação da empresa SAMMA DISTRIBUIDORA E TECNOLOGIA LTDA, representante da Banda OFFICIAL 80, para apresentação de show musical"",2025,2025,12,2025-12,Tecnologia,SAMMA DISTRIBUIDORA E TECNOLOGIA LTDA,INEXIGIBILIDADE";
"232/2025,2025-12-13,52.629.550 JULIO CORREA TEIXEIRA [52.629.550/0001-78],09 - INEXIGIBILIDADE,297/2025,8000.0,""Contratação da empresa JULIO CORREA TEIXEIRA, representante da Banda CUMPADRE NESTOR, para apresentação de show musical no dia 19 de outubro de 2025, no Festival Gastronômico, a ser realizado na cidade de Coronel Fabriciano/MG, no valor global de R$ 8.000,00 (oito mil reais), tendo como fonte de receita, Recursos não Vinculados de Impostos, nos termos do art. 74 inciso II, da Lei Federal nº 14.133/21, com suas alterações posteriores."",2025,2025,12,2025-12,Eventos e Cultura,52.629.550 JULIO CORREA TEIXEIRA,INEXIGIBILIDADE";
"231/2025,2025-12-09,LEONI PRODUCOES E EDICOES MUSICAIS LTDA [29.417.235,09 - INEXIGIBILIDADE,295/2025,105000.0,""Contratação da empresa LEONI PRODUÇÕES E EDIÇÕES MUSICAIS LTDA, representante exclusiva do cantor LEONI, para apresentação de show musical no dia 18 de outubro de 2025, no Festival Gastronômico, a ser realizado na cidade de Coronel Fabriciano/MG, no valor global de R$ 105.000,00 (cento e cinco mil reais), tendo como fonte de receita, Recursos não Vinculados de Impostos, nos termos do art. 74 inciso II, da Lei Federal nº 14.133/21, com suas alterações posteriores."",2025,2025,12,2025-12,Eventos e Cultura,LEONI PRODUCOES E EDICOES MUSICAIS LTDA,INEXIGIBILIDADE";
"230/2025,2026-10-10,TECNOCRYO GASES LTDA [05.198.469/0001-09],31 - PREGÃO ELETRÔNICO REGISTRO DE PREÇO,124/2024,867971.91,""Registro de Preços para futura e eventual contratação de empresa para fornecimento de oxigênio e gases medicinais com instalação e manutenção preventiva e corretiva do tanque criogênico e instalação de central reserva de oxigênio com comodato de cilindros, conforme quantidades e especificações em cada item, estando os produtos em conformidade com as normas técnicas e recomendações da ABNT, do Ministério da Saúde a da Agência Nacional de Vigilância Sanitária (ANVISA), em atendimento as necessidades do Hospital Dr. José Maria Morais, UPA 24 Horas – Dr. Walter Winter Maia e CEM – Centro de Especialidades Médicas, tendo como fonte de receitas: Transferência Fundo de Recursos do SUS Provenientes do Governo Estadual."",2025,2024,10,2026-10,Saúde,TECNOCRYO GASES LTDA,PREGÃO ELETRÔNICO REGISTRO DE PREÇO";
"229/2025,2026-10-13,LOCTOY VENDA E LOCACAO DE BRINQUEDOS LTDA,05 - DISPENSA DE LICITAÇÃO,184/2025,20400.0,""Registro de Preço, para futura e eventual contratação de empresa, para prestação de serviços de Locação de Carrinhos de Pipoca e Algodão Doce, que serão utilizados em eventos realizados pela Secretaria de Governança de Assistência Social, tendo como fonte de receitas, Recursos não Vinculados de Impostos e Outros Recursos não Vinculados."",2025,2025,10,2026-10,Eventos e Cultura,LOCTOY VENDA E LOCACAO DE BRINQUEDOS LTDA,DISPENSA DE LICITAÇÃO";
"228/2025,2026-04-08,PREDILETA CONSTRUCOES E SERVICOS LTDA. [41.393.684,04 - CONCORRÊNCIA,253/2025,341382.38,""Contratação de empresa, por menor preço global e sob regime de empreitada global, com medições unitárias, com fornecimento de mão de obra, materiais e equipamentos, para execução de pavimentação nas Ruas Ana Moura, Guarujá e Santo Antônio, no Município de Coronel Fabriciano/MG, tendo como fonte de receita, Transferência Especial da União."",2025,2025,4,2026-04,Obras e Engenharia,PREDILETA CONSTRUCOES E SERVICOS LTDA.,CONCORRÊNCIA";
"227/2025,2026-10-08,ANDRADE E FORTES ANGIOHEALTH LTDA [26.775.950/0001-,09 - INEXIGIBILIDADE,182/2025,99000.0,""Credenciamento de pessoa jurídica para fornecer serviços de consultas médicas, no território de Coronel Fabriciano, em conformidade com a “Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde - SUS” - GRUPO 02 - SUBGRUPO 1 - CONSULTAS, ATENDIMENTOS E ACOMPANHAMENTOS, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS 009/2025,tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, Estadual e Recursos não Vinculados de Impostos."",2025,2025,10,2026-10,Tecnologia,ANDRADE E FORTES ANGIOHEALTH LTDA,INEXIGIBILIDADE";
"226/2025,2026-10-07,PANTANAL GESTAO E TECNOLOGIA LTDA [18.009.871/0001-,30 - PREGÃO ELETRÔNICO,207/2025,14898928.0,""Contratação de empresa para prestação de Serviço de Sistema de Gestão Administrativa Informatizada para gerenciamento, orçamentação e intermediação para a locação de veículos, máquinas e equipamentos, através de redes de estabelecimentos credenciados pela contratada, para atender as demandas da Prefeitura Municipal de Coronel Fabriciano/MG, tendo como fonte de receita: Recursos não Vinculados de Impostos";" Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Federal, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Estadual e Transferência de Recursos do Fundo Nacional de Assistência Social."",2025,2025,10,2026-10,Veículos e Transporte,PANTANAL GESTAO E TECNOLOGIA LTDA,PREGÃO ELETRÔNICO"
"225/2025,2026-10-09,JOSE NEYMAR MENDES GONCALVES 06525136628,30 - PREGÃO ELETRÔNICO,151/2025,14760.0,""Aquisição de equipamentos de informática, microfone e televisão, para melhoria no atendimento do Centro de Especialidades Médicas (CEM), em atendimento à Secretaria de Governança de Saúde, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Estadual."",2025,2025,10,2026-10,Tecnologia,JOSE NEYMAR MENDES GONCALVES 06525136628,PREGÃO ELETRÔNICO";
"223/2025,2026-10-09,ADVANCE LOC LTDA [39.895.975/0001-60],30 - PREGÃO ELETRÔNICO,151/2025,150980.0,""Aquisição de equipamentos de informática, microfone e televisão, para melhoria no atendimento do Centro de Especialidades Médicas (CEM), em atendimento à Secretaria de Governança de Saúde, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Estadual."",2025,2025,10,2026-10,Tecnologia,ADVANCE LOC LTDA,PREGÃO ELETRÔNICO";
"222/2025,2026-07-08,MATOS E MENEZES DIAGNOSTICO POR IMAGEM LTDA,05 - DISPENSA DE LICITAÇÃO,268/2025,1028100.0,""Contratação da empresa MATOS E MENEZES DIAGNÓSTICO POR IMAGEM LTDA, para realização de exames de imagem de Tomografia, Radiografia e Ultrassonografia, com fornecimento de resultado digital, para atender as demandas do Hospital Doutor José Maria Morais, para um período de 09 (nove) meses, ao valor global de R$ 1.028.100,00 (um milhão, vinte e oito mil e cem reais), sendo feita reserva orçamentária no valor de R$ 500.000,00 (quinhentos mil reais), para acobertar as despesas até 31/12/2025, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Estadual, nos termos do art. 75, Inciso VIII da Lei Federal nº 14.133/21, com suas alterações posteriores."",2025,2025,7,2026-07,Saúde,MATOS E MENEZES DIAGNOSTICO POR IMAGEM LTDA,DISPENSA DE LICITAÇÃO";
"221/2025,2026-01-07,COMERCIAL USUAL LTDA [14.050.075/0001-91],05 - DISPENSA DE LICITAÇÃO,255/2025,4347.0,""Aquisição de carro para material de limpeza e carro de transporte de resíduos, destinados ao fortalecimento da infraestrutura de apoio e das condições de higiene e biossegurança do Centro de Atenção Ambulatorial Especializado (CAAE), em atendimento à Secretaria de Governança da Saúde, tendo como fonte de receita, Outros Recursos Não Vinculados e Transferência de Recursos dos Fundos Estaduais de Assistência Social."",2025,2025,1,2026-01,Veículos e Transporte,COMERCIAL USUAL LTDA,DISPENSA DE LICITAÇÃO";
"220/2025,2026-10-01,MEDCOMMED LTDA [62.142.445/0001-63],25 - CREDENCIAMENTO,209/2023,72000.0,""credenciamento de pessoa jurídica, que aceitem as exigências estabelecidas pelas normas do SUS e do direito administrativo, para fornecer serviços de consultas médicas no território de Coronel Fabriciano, em conformidade com a """"Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema de Único de Saúde - SUS"""", tendo como fonte de receita, Recursos não Vinculados de Impostos e Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal e Estadual."",2025,2023,10,2026-10,Tecnologia,MEDCOMMED LTDA,CREDENCIAMENTO";
"219/2025,2026-10-01,MARIA EDUARDA GOMES ELIAS LTDA [61.527.714/0001-47],25 - CREDENCIAMENTO,209/2023,72000.0,""credenciamento de pessoa jurídica, que aceitem as exigências estabelecidas pelas normas do SUS e do direito administrativo, para fornecer serviços de consultas médicas no território de Coronel Fabriciano, em conformidade com a """"Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema de Único de Saúde - SUS"""", tendo como fonte de receita, Recursos não Vinculados de Impostos e Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal e Estadual."",2025,2023,10,2026-10,Tecnologia,MARIA EDUARDA GOMES ELIAS LTDA,CREDENCIAMENTO";
"218/2025,2026-10-01,INSTITUTO MEDICO JAR LTDA [62.062.204/0001-04],25 - CREDENCIAMENTO,209/2023,72000.0,""credenciamento de pessoa jurídica, que aceitem as exigências estabelecidas pelas normas do SUS e do direito administrativo, para fornecer serviços de consultas médicas no território de Coronel Fabriciano, em conformidade com a """"Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema de Único de Saúde - SUS"""", tendo como fonte de receita, Recursos não Vinculados de Impostos e Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal e Estadual."",2025,2023,10,2026-10,Tecnologia,INSTITUTO MEDICO JAR LTDA,CREDENCIAMENTO";
"217/2025,2026-10-01,CLINICA JLMR [13.181.253/0001-50],09 - INEXIGIBILIDADE,182/2025,66000.0,""Credenciamento de pessoa jurídica para fornecer serviços de consultas médicas, no território de Coronel Fabriciano, em conformidade com a “Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde - SUS” - GRUPO 02 - SUBGRUPO 1 - CONSULTAS, ATENDIMENTOS E ACOMPANHAMENTOS, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS 009/2025,tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, Estadual e Recursos não Vinculados de Impostos."",2025,2025,10,2026-10,Tecnologia,CLINICA JLMR,INEXIGIBILIDADE";
"216/2025,2026-10-01,CLINICA MEDICA MARTINS LTDA [23.945.661/0001-95],09 - INEXIGIBILIDADE,182/2025,66000.0,""Credenciamento de pessoa jurídica para fornecer serviços de consultas médicas, no território de Coronel Fabriciano, em conformidade com a “Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde - SUS” - GRUPO 02 - SUBGRUPO 1 - CONSULTAS, ATENDIMENTOS E ACOMPANHAMENTOS, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS 009/2025,tendo como fonte de receita, Transferências"",2025,2025,10,2026-10,Tecnologia,CLINICA MEDICA MARTINS LTDA,INEXIGIBILIDADE";
"214/2025,2026-10-02,ANDRADE ENGENHARIA LTDA [22.620.885/0001-64],04 - CONCORRÊNCIA,189/2025,8020000.0,""Contratação de empresa, por menor preço global e sob regime de empreitada global, com medições unitárias, com fornecimento de mão de obra, materiais e equipamentos, para prestação de serviços, para execução e manutenção de serviços de drenagem, com suas respectivas atividades correlatas e necessárias, para as redes pluviais novas e/ou existentes em todo o território do Município de Coronel Fabriciano, em atendimento à Secretaria de Governança de Obras e Serviços Urbanos, tendo como fonte de receita, Recursos não Vinculados de Impostos e Recursos Vinculados a Fundos."",2025,2025,10,2026-10,Obras e Engenharia,ANDRADE ENGENHARIA LTDA,CONCORRÊNCIA";
"213/2025,2026-04-06,AMENA CLIMATIZAÃ§Ã£O LTDA [46.368.367/0001-63],05 - DISPENSA DE LICITAÇÃO,26/2025,16836.0,""Aquisição de materiais e equipamentos para atender ao CMEI “Crescer e Ser”, em atendimento a Secretaria de Governança Educacional e Cultura, tendo como fonte de receita, Transferência Especial dos Estados."",2025,2025,4,2026-04,Eventos e Cultura,AMENA CLIMATIZAÃ§Ã£O LTDA,DISPENSA DE LICITAÇÃO";
"212/2025,2026-04-06,NATHALIA CRISTINA DAMASCENO COSTA 09398268604,05 - DISPENSA DE LICITAÇÃO,26/2025,940.0,""Aquisição de materiais e equipamentos para atender ao CMEI “Crescer e Ser”, em atendimento a Secretaria de Governança Educacional e Cultura, tendo como fonte de receita, Transferência Especial dos Estados."",2025,2025,4,2026-04,Eventos e Cultura,NATHALIA CRISTINA DAMASCENO COSTA 09398268604,DISPENSA DE LICITAÇÃO";
"211/2025,2026-09-28,RIBEIRO ALVIM ENGENHARIA LTDA [18.137.190/0001-59],04 - CONCORRÊNCIA,217/2025,8530895.72,""Contratação de empresa, por menor preço global e sob regime de empreitada global, com medições unitárias, com fornecimento de mão de obra, materiais e equipamentos, para execução de serviços de manutenção das unidades educacionais, no Município de Coronel Fabriciano/MG, tendo como fonte de receita, Transferências do FUNDEB – Impostos e Transferências de Impostos e Recursos não Vinculados de Impostos."",2025,2025,9,2026-09,Obras e Engenharia,RIBEIRO ALVIM ENGENHARIA LTDA,CONCORRÊNCIA";
"210/2025,2026-09-29,INDAPHARMA COMERCIO E SERVIÇOS LTDA - ME [11.614.643,30 - PREGÃO ELETRÔNICO,202/2025,24500.0,""Aquisição de Coberturas e Curativos Especiais, para atender as demandas da Equipe Multidisciplinar de Atenção Domiciliar – EMAD, em atendimento à Secretaria de Governança da Saúde, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Federal."",2025,2025,9,2026-09,Saúde,INDAPHARMA COMERCIO E SERVIÇOS LTDA - ME,PREGÃO ELETRÔNICO";
"209/2025,2026-09-29,IMPERIUM MED DISTRIBUIDORA DE MEDICAMENTOS E,30 - PREGÃO ELETRÔNICO,202/2025,31495.0,""Aquisição de Coberturas e Curativos Especiais, para atender as demandas da Equipe Multidisciplinar de Atenção Domiciliar – EMAD, em atendimento à Secretaria de Governança da Saúde, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Federal."",2025,2025,9,2026-09,Saúde,IMPERIUM MED DISTRIBUIDORA DE MEDICAMENTOS E,PREGÃO ELETRÔNICO";
"208/2025,2026-09-29,GOLDMED IMPORTACAO DE PRODUTOS HOSPITALARES,30 - PREGÃO ELETRÔNICO,202/2025,34300.0,""Aquisição de Coberturas e Curativos Especiais, para atender as demandas da Equipe Multidisciplinar de Atenção Domiciliar – EMAD, em atendimento à Secretaria de Governança da Saúde, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Federal."",2025,2025,9,2026-09,Saúde,GOLDMED IMPORTACAO DE PRODUTOS HOSPITALARES,PREGÃO ELETRÔNICO";
"207/2025,2026-09-29,DML DISTRIBUICAO LTDA [02.858.842/0001-04],30 - PREGÃO ELETRÔNICO,202/2025,5250.0,""Aquisição de Coberturas e Curativos Especiais, para atender as demandas da Equipe Multidisciplinar de Atenção Domiciliar – EMAD, em atendimento à Secretaria de Governança da Saúde, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Federal."",2025,2025,9,2026-09,Saúde,DML DISTRIBUICAO LTDA,PREGÃO ELETRÔNICO";
"206/2025,2026-09-29,CIRURGICA QUALITY PRODUTOS PARA SAUDE LTDA,30 - PREGÃO ELETRÔNICO,202/2025,23055.0,""Aquisição de Coberturas e Curativos Especiais, para atender as demandas da Equipe Multidisciplinar de Atenção Domiciliar – EMAD, em atendimento à Secretaria de Governança da Saúde, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Federal."",2025,2025,9,2026-09,Saúde,CIRURGICA QUALITY PRODUTOS PARA SAUDE LTDA,PREGÃO ELETRÔNICO";
"205/2025,2026-09-29,CARE COMERCIO E LOCACAO DE PRODUTOS PARA SAUDE,30 - PREGÃO ELETRÔNICO,202/2025,7200.0,""Aquisição de Coberturas e Curativos Especiais, para atender as demandas da Equipe Multidisciplinar de Atenção Domiciliar – EMAD, em atendimento à Secretaria de Governança da Saúde, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Federal."",2025,2025,9,2026-09,Saúde,CARE COMERCIO E LOCACAO DE PRODUTOS PARA SAUDE,PREGÃO ELETRÔNICO";
